date,total_incidents,weather_related_incidents,avg_delay_min,disrupted_trains,pct_weather_incidents,precip_mm,tmax_c,tmin_c,tmean_c,windspeed_kmh,precip_hours,et0_mm,precip_in,tmax_f,tmin_f,tmean_f,heavy_rain,extreme_rain,extreme_heat,heat_emergency,heat_wave_day,weather_stress,year,month,dow,season,lag1_precip_mm,lag2_precip_mm,lag3_precip_mm,roll3_precip_mm,roll7_precip_mm,prev_extreme_heat,prev_heavy_rain,heat_index_approx,heat_wave_streak
2022-08-06,246,0,13.38695652173913,1614,0.0,1.2,32.6,23.5,27.9,27.2,4.0,5.52,0.0472440944881889,90.68,74.3,82.22,0,0,1,0,1,1,2022,8,5,Summer,0.4,0.0,0.0,1.5999999999999859,9.0,1,0,34.0285,5
2022-08-07,237,0,13.804347826086957,1581,0.0,5.1,34.3,23.8,28.4,27.4,8.0,5.42,0.2007874015748031,93.74,74.84,83.12,0,0,1,0,1,1,2022,8,6,Summer,1.2,0.4,0.0,6.699999999999985,14.1,1,0,35.797799999999995,6
2022-08-08,232,0,12.93913043478261,1538,0.0,0.7,34.7,25.5,29.7,24.0,2.0,6.3,0.0275590551181102,94.46,77.9,85.46000000000001,0,0,1,0,1,1,2022,8,0,Summer,5.1,1.2,0.4,6.999999999999985,7.3999999999999995,1,0,36.590500000000006,7
2022-08-09,242,0,13.778260869565216,1598,0.0,7.1,37.5,26.3,30.2,19.6,4.0,5.7,0.2795275590551181,99.5,79.34,86.36,0,0,1,1,1,1,2022,8,1,Summer,0.7,5.1,1.2,12.899999999999984,14.5,1,0,39.5753,8
2022-08-10,241,0,13.095652173913043,1588,0.0,0.1,32.8,23.2,26.5,23.7,1.0,4.53,0.0039370078740157,91.04,73.75999999999999,79.7,0,0,1,0,1,1,2022,8,2,Summer,7.1,0.7,5.1,7.899999999999984,14.6,1,0,34.1592,9
2022-08-11,231,0,13.608695652173912,1521,0.0,0.8,32.3,23.2,26.5,13.5,1.0,4.76,0.0314960629921259,90.14,73.75999999999999,79.7,0,0,1,0,1,1,2022,8,3,Summer,0.1,7.1,0.7,7.999999999999985,15.399999999999999,1,0,33.6592,10
2022-08-12,192,0,8.478260869565217,1274,0.0,0.0,29.2,21.5,25.2,23.5,0.0,6.64,0.0,84.56,70.7,77.36,0,0,0,0,0,0,2022,8,4,Summer,0.8,0.1,7.1,0.8999999999999849,14.999999999999998,1,0,30.1665,0
2022-08-13,190,0,8.321739130434782,1263,0.0,0.0,27.2,17.9,22.2,22.2,0.0,6.11,0.0,80.96,64.22,71.96,0,0,0,0,0,0,2022,8,5,Summer,0.0,0.8,0.1,0.799999999999985,13.799999999999999,0,0,27.334899999999998,0
2022-08-14,185,0,8.608695652173912,1213,0.0,0.0,27.1,16.9,22.2,24.9,0.0,5.13,0.0,80.78,62.42,71.96,0,0,0,0,0,0,2022,8,6,Summer,0.0,0.0,0.8,0.0,8.7,0,0,27.0039,0
2022-08-15,186,0,8.304347826086957,1239,0.0,0.1,27.5,18.1,22.7,17.0,1.0,4.59,0.0039370078740157,81.5,64.58,72.86,0,0,0,0,0,0,2022,8,0,Summer,0.0,0.0,0.0,0.0999999999999849,8.1,0,0,27.6811,0
2022-08-16,187,0,8.45217391304348,1264,0.0,0.0,28.2,18.4,22.9,26.1,0.0,5.11,0.0,82.75999999999999,65.12,73.22,0,0,0,0,0,0,2022,8,1,Summer,0.1,0.0,0.0,0.0999999999999849,1.0,0,0,28.450400000000002,0
2022-08-17,194,0,9.034782608695652,1287,0.0,0.2,27.1,18.4,22.6,19.6,1.0,3.71,0.0078740157480314,80.78,65.12,72.68,0,0,0,0,0,0,2022,8,2,Summer,0.0,0.1,0.0,0.29999999999998495,1.1,0,0,27.3504,0
2022-08-18,180,0,8.495652173913044,1224,0.0,0.1,30.9,17.4,23.9,16.8,1.0,5.23,0.0039370078740157,87.61999999999999,63.32,75.02,0,0,0,0,0,0,2022,8,3,Summer,0.2,0.0,0.1,0.29999999999998495,0.4,0,0,30.919399999999996,0
2022-08-19,183,0,8.795652173913044,1226,0.0,0.0,31.7,17.9,24.6,28.0,0.0,5.45,0.0,89.06,64.22,76.28,0,0,0,0,0,0,2022,8,4,Summer,0.1,0.2,0.0,0.29999999999998495,0.4,0,0,31.834899999999998,0
2022-08-20,189,0,8.469565217391304,1257,0.0,0.3,31.8,21.2,26.0,22.2,1.0,5.29,0.0118110236220472,89.24,70.16,78.8,0,0,0,0,0,0,2022,8,5,Summer,0.0,0.1,0.2,0.39999999999998487,0.7,0,0,32.6972,0
2022-08-21,193,0,8.708695652173914,1281,0.0,0.0,27.9,20.1,24.1,22.2,0.0,3.7,0.0,82.22,68.18,75.38,0,0,0,0,0,0,2022,8,6,Summer,0.3,0.0,0.1,0.29999999999998483,0.7,0,0,28.543099999999995,0
2022-08-22,183,0,8.656521739130435,1227,0.0,17.8,24.5,21.7,23.0,15.9,20.0,2.3,0.7007874015748032,76.1,71.06,73.4,0,0,0,0,0,0,2022,8,0,Summer,0.0,0.3,0.0,18.099999999999987,18.400000000000002,0,0,25.5127,0
2022-08-23,184,0,8.5,1217,0.0,5.8,29.2,21.0,24.2,15.6,4.0,4.49,0.2283464566929134,84.56,69.8,75.56,0,0,0,0,0,0,2022,8,1,Summer,17.8,0.0,0.3,23.599999999999987,24.200000000000003,0,0,30.051000000000002,0
2022-08-24,183,0,8.734782608695653,1221,0.0,0.0,31.5,19.8,25.3,13.6,0.0,5.14,0.0,88.7,67.64,77.54,0,0,0,0,0,0,2022,8,2,Summer,5.8,17.8,0.0,23.599999999999987,24.000000000000004,0,0,32.0738,0
2022-08-25,189,0,8.095652173913043,1273,0.0,0.0,31.8,19.5,25.5,20.5,0.0,5.41,0.0,89.24,67.1,77.9,0,0,0,0,0,0,2022,8,3,Summer,0.0,5.8,17.8,5.799999999999986,23.900000000000002,0,0,32.304500000000004,0
2022-08-26,184,0,8.373913043478261,1227,0.0,16.5,29.5,21.2,24.8,20.7,6.0,4.02,0.6496062992125985,85.1,70.16,76.64,0,0,0,0,0,0,2022,8,4,Summer,0.0,0.0,5.8,16.499999999999986,40.400000000000006,0,0,30.397199999999998,0
2022-08-27,182,0,8.482608695652173,1230,0.0,0.0,29.8,20.4,25.1,13.7,0.0,4.59,0.0,85.64,68.72,77.18,0,0,0,0,0,0,2022,8,5,Summer,16.5,0.0,0.0,16.499999999999986,40.10000000000001,0,0,30.5124,0
2022-08-28,193,0,8.678260869565218,1283,0.0,1.3,27.5,21.8,24.0,19.3,7.0,3.24,0.0511811023622047,81.5,71.24000000000001,75.2,0,0,0,0,0,0,2022,8,6,Summer,0.0,16.5,0.0,17.799999999999986,41.400000000000006,0,0,28.535800000000002,0
2022-08-29,191,0,8.517391304347827,1272,0.0,0.2,28.6,21.3,24.7,25.5,2.0,4.01,0.0078740157480314,83.48,70.34,76.46,0,0,0,0,0,0,2022,8,0,Summer,1.3,0.0,16.5,1.4999999999999858,23.8,0,0,29.5203,0
2022-08-30,183,0,8.108695652173912,1210,0.0,1.7,30.1,21.8,25.4,29.7,3.0,4.21,0.0669291338582677,86.18,71.24000000000001,77.72,0,0,0,0,0,0,2022,8,1,Summer,0.2,1.3,0.0,3.199999999999986,19.7,0,0,31.135800000000003,0
2022-08-31,189,0,8.730434782608697,1248,0.0,0.6,29.0,20.8,24.4,22.9,2.0,5.2,0.0236220472440944,84.2,69.44,75.92,0,0,0,0,0,0,2022,8,2,Summer,1.7,0.2,1.3,2.499999999999986,20.3,0,0,29.8048,0
2022-09-01,202,0,8.826086956521738,1322,0.0,0.0,30.0,19.5,24.3,19.5,0.0,6.38,0.0,86.0,67.1,75.74000000000001,0,0,0,0,0,0,2022,9,3,Autumn,0.6,1.7,0.2,2.2999999999999856,20.3,0,0,30.5045,0
2022-09-02,199,0,8.556521739130435,1309,0.0,0.0,25.1,15.9,20.5,15.6,0.0,4.7,0.0,77.18,60.62,68.9,0,0,0,0,0,0,2022,9,4,Autumn,0.0,0.6,1.7,0.5999999999999858,3.8,0,0,24.7729,0
2022-09-03,196,0,8.113043478260868,1292,0.0,0.0,26.4,17.8,22.0,18.4,0.0,4.08,0.0,79.52,64.04,71.6,0,0,0,0,0,0,2022,9,5,Autumn,0.0,0.0,0.6,0.0,3.8,0,0,26.511799999999997,0
2022-09-04,209,0,8.47391304347826,1373,0.0,1.3,30.4,20.4,24.4,12.6,6.0,3.67,0.0511811023622047,86.72,68.72,75.92,0,0,0,0,0,0,2022,9,6,Autumn,0.0,0.0,0.0,1.2999999999999858,3.8000000000000003,0,0,31.1124,0
2022-09-05,206,0,7.813043478260869,1338,0.0,5.2,28.5,21.2,24.4,20.0,8.0,3.28,0.2047244094488189,83.3,70.16,75.92,0,0,0,0,0,0,2022,9,0,Autumn,1.3,0.0,0.0,6.499999999999986,8.8,0,0,29.397199999999998,0
2022-09-06,281,0,13.873913043478263,1836,0.0,31.8,22.5,20.4,21.5,22.5,21.0,1.0,1.251968503937008,72.5,68.72,70.7,1,0,0,0,0,1,2022,9,1,Autumn,5.2,1.3,0.0,38.29999999999998,38.9,0,0,23.2124,0
2022-09-07,199,0,8.495652173913044,1286,0.0,2.3,23.0,18.9,20.5,22.3,8.0,1.95,0.0905511811023622,73.4,66.02,68.9,0,0,0,0,0,0,2022,9,2,Autumn,31.8,5.2,1.3,39.29999999999999,40.6,0,1,23.3659,0
2022-09-08,210,0,8.795652173913044,1363,0.0,0.1,24.0,18.1,20.8,17.1,1.0,2.76,0.0039370078740157,75.2,64.58,69.44,0,0,0,0,0,0,2022,9,3,Autumn,2.3,31.8,5.2,34.19999999999999,40.7,0,0,24.1811,0
2022-09-09,209,0,8.54782608695652,1368,0.0,0.0,26.5,16.5,20.7,11.6,0.0,4.19,0.0,79.7,61.7,69.25999999999999,0,0,0,0,0,0,2022,9,4,Autumn,0.1,2.3,31.8,2.3999999999999857,40.7,0,0,26.3115,0
2022-09-10,200,0,8.265217391304347,1304,0.0,0.0,27.5,15.5,21.4,14.7,0.0,4.25,0.0,81.5,59.9,70.52,0,0,0,0,0,0,2022,9,5,Autumn,0.0,0.1,2.3,0.0999999999999858,40.7,0,0,27.0805,0
2022-09-11,202,0,8.591304347826087,1322,0.0,15.5,24.8,18.6,21.0,13.4,13.0,1.45,0.610236220472441,76.64,65.48,69.8,0,0,0,0,0,0,2022,9,6,Autumn,0.0,0.0,0.1,15.499999999999986,54.900000000000006,0,0,25.096600000000002,0
2022-09-12,206,0,8.495652173913044,1348,0.0,10.2,28.0,20.6,23.2,15.6,8.0,2.9,0.4015748031496063,82.4,69.08,73.75999999999999,0,0,0,0,0,0,2022,9,0,Autumn,15.5,0.0,0.0,25.699999999999985,59.9,0,0,28.7586,0
2022-09-13,203,0,8.891304347826088,1331,0.0,6.9,26.1,20.6,22.8,18.0,15.0,2.88,0.2716535433070866,78.98,69.08,73.04,0,0,0,0,0,0,2022,9,1,Autumn,10.2,15.5,0.0,32.59999999999999,35.0,0,0,26.858600000000003,0
2022-09-14,204,0,8.704347826086956,1321,0.0,0.0,27.0,15.9,20.9,19.7,0.0,4.28,0.0,80.6,60.62,69.62,0,0,0,0,0,0,2022,9,2,Autumn,6.9,10.2,15.5,17.099999999999987,32.7,0,0,26.6729,0
2022-09-15,207,0,8.269565217391303,1370,0.0,0.0,22.2,16.0,19.2,18.9,0.0,4.28,0.0,71.96,60.8,66.56,0,0,0,0,0,0,2022,9,3,Autumn,0.0,6.9,10.2,6.899999999999986,32.60000000000001,0,0,21.896,0
2022-09-16,205,0,8.42608695652174,1351,0.0,0.0,24.2,12.0,17.9,12.2,0.0,3.82,0.0,75.56,53.6,64.22,0,0,0,0,0,0,2022,9,4,Autumn,0.0,0.0,6.9,0.0,32.60000000000001,0,0,22.971999999999998,0
2022-09-17,207,0,8.091304347826087,1359,0.0,0.0,22.6,17.0,19.6,17.4,0.0,3.47,0.0,72.68,62.6,67.28,0,0,0,0,0,0,2022,9,5,Autumn,0.0,0.0,0.0,0.0,32.60000000000001,0,0,22.527,0
2022-09-18,205,0,8.8,1354,0.0,0.0,29.1,17.3,22.7,20.7,0.0,4.49,0.0,84.38000000000001,63.14,72.86,0,0,0,0,0,0,2022,9,6,Autumn,0.0,0.0,0.0,0.0,17.100000000000005,0,0,29.0963,0
2022-09-19,201,0,8.26086956521739,1314,0.0,1.8,30.2,19.2,23.4,23.9,3.0,4.3,0.0708661417322834,86.36,66.56,74.12,0,0,0,0,0,0,2022,9,0,Autumn,0.0,0.0,0.0,1.7999999999999858,8.700000000000005,0,0,30.635199999999998,0
2022-09-20,206,0,8.221739130434782,1356,0.0,0.0,26.0,18.0,21.6,19.6,0.0,3.58,0.0,78.8,64.4,70.88,0,0,0,0,0,0,2022,9,1,Autumn,1.8,0.0,0.0,1.7999999999999858,1.8000000000000036,0,0,26.158,0
2022-09-21,208,0,8.721739130434782,1372,0.0,0.0,26.1,16.2,20.6,20.5,0.0,3.68,0.0,78.98,61.16,69.08,0,0,0,0,0,0,2022,9,2,Autumn,0.0,1.8,0.0,1.7999999999999858,1.8000000000000036,0,0,25.842200000000002,0
2022-09-22,207,0,8.669565217391305,1359,0.0,7.5,25.5,14.6,19.9,26.9,6.0,2.28,0.2952755905511811,77.9,58.28,67.82,0,0,0,0,0,0,2022,9,3,Autumn,0.0,0.0,1.8,7.499999999999986,9.300000000000004,0,0,24.8726,0
2022-09-23,200,0,8.773913043478261,1304,0.0,0.0,16.7,10.3,13.4,32.5,0.0,4.2,0.0,62.06,50.54,56.120000000000005,0,0,0,0,0,0,2022,9,4,Autumn,7.5,0.0,0.0,7.499999999999986,9.300000000000004,0,0,15.0793,0
2022-09-24,201,0,8.569565217391304,1307,0.0,0.0,20.9,9.7,14.4,19.1,0.0,3.57,0.0,69.62,49.46,57.92,0,0,0,0,0,0,2022,9,5,Autumn,0.0,7.5,0.0,7.499999999999986,9.300000000000004,0,0,19.1407,0
2022-09-25,211,0,8.626086956521739,1374,0.0,2.4,24.5,11.9,17.3,22.7,3.0,2.44,0.0944881889763779,76.1,53.42,63.14,0,0,0,0,0,0,2022,9,6,Autumn,0.0,0.0,7.5,2.3999999999999857,11.700000000000003,0,0,23.2489,0
2022-09-26,207,0,8.278260869565218,1351,0.0,0.0,23.8,13.4,18.3,26.1,0.0,3.82,0.0,74.84,56.120000000000005,64.94,0,0,0,0,0,0,2022,9,0,Autumn,2.4,0.0,0.0,2.3999999999999857,9.900000000000002,0,0,22.895400000000002,0
2022-09-27,214,0,8.617391304347825,1384,0.0,0.0,21.5,13.5,17.0,21.5,0.0,3.8,0.0,70.7,56.3,62.6,0,0,0,0,0,0,2022,9,1,Autumn,0.0,2.4,0.0,2.3999999999999857,9.900000000000002,0,0,20.6185,0
2022-09-28,217,0,8.373913043478261,1409,0.0,0.0,21.1,10.4,15.9,19.0,0.0,3.39,0.0,69.98,50.72,60.62,0,0,0,0,0,0,2022,9,2,Autumn,0.0,0.0,2.4,0.0,9.900000000000002,0,0,19.5024,0
2022-09-29,208,0,8.995652173913044,1358,0.0,0.0,19.3,11.5,15.3,20.9,0.0,3.6,0.0,66.74000000000001,52.7,59.540000000000006,0,0,0,0,0,0,2022,9,3,Autumn,0.0,0.0,0.0,0.0,2.4000000000000035,0,0,17.956500000000002,0
2022-09-30,211,0,9.134782608695652,1364,0.0,0.1,16.9,10.8,13.9,17.4,1.0,2.34,0.0039370078740157,62.42,51.44,57.02,0,0,0,0,0,0,2022,9,4,Autumn,0.0,0.0,0.0,0.0999999999999858,2.5000000000000036,0,0,15.3948,0
2022-10-01,212,0,8.326086956521738,1437,0.0,21.7,17.5,11.7,14.5,32.3,15.0,1.44,0.8543307086614174,63.5,53.06,58.1,0,0,0,0,0,0,2022,10,5,Autumn,0.1,0.0,0.0,21.799999999999986,24.200000000000003,0,0,16.2027,0
2022-10-02,203,0,8.28695652173913,1377,0.0,12.6,15.1,10.6,13.1,32.1,12.0,1.99,0.4960629921259842,59.18,51.08,55.58,0,0,0,0,0,0,2022,10,6,Autumn,21.7,0.1,0.0,34.399999999999984,34.400000000000006,0,0,13.5486,0
2022-10-03,208,0,8.769565217391303,1405,0.0,18.6,12.0,9.1,10.4,30.3,15.0,1.78,0.7322834645669293,53.6,48.38,50.72,0,0,0,0,0,0,2022,10,0,Autumn,12.6,21.7,0.1,52.899999999999984,53.00000000000001,0,0,10.1021,0
2022-10-04,387,0,14.1,2612,0.0,187.2,12.9,8.4,10.7,31.9,24.0,0.68,7.37007874015748,55.22,47.120000000000005,51.26,1,1,0,0,0,2,2022,10,1,Autumn,18.6,12.6,21.7,218.39999999999998,240.2,0,0,10.8404,0
2022-10-05,208,0,8.269565217391303,1419,0.0,7.7,16.0,12.4,14.0,28.7,9.0,1.03,0.3031496062992126,60.8,54.32,57.2,0,0,0,0,0,0,2022,10,2,Autumn,187.2,18.6,12.6,213.49999999999997,247.89999999999998,0,1,14.8644,0
2022-10-06,206,0,8.491304347826087,1385,0.0,0.0,22.8,11.1,16.0,12.1,0.0,2.83,0.0,73.04,51.98,60.8,0,0,0,0,0,0,2022,10,3,Autumn,7.7,187.2,18.6,194.89999999999998,247.89999999999998,0,0,21.3641,0
2022-10-07,202,0,8.152173913043478,1367,0.0,0.2,24.1,11.6,17.4,17.0,1.0,3.22,0.0078740157480314,75.38,52.88,63.32,0,0,0,0,0,0,2022,10,4,Autumn,0.0,7.7,187.2,7.9,248.0,0,0,22.779600000000002,0
2022-10-08,203,0,8.317391304347826,1376,0.0,0.5,14.9,7.2,11.8,21.1,1.0,2.65,0.0196850393700787,58.82,44.96,53.24,0,0,0,0,0,0,2022,10,5,Autumn,0.2,0.0,7.7,0.7,226.79999999999998,0,0,12.563200000000002,0
2022-10-09,207,0,8.291304347826086,1401,0.0,0.0,16.5,6.1,10.9,19.6,0.0,2.75,0.0,61.7,42.98,51.620000000000005,0,0,0,0,0,0,2022,10,6,Autumn,0.5,0.2,0.0,0.7,214.2,0,0,13.909099999999999,0
2022-10-10,205,0,8.991304347826087,1396,0.0,0.0,20.0,7.4,13.2,18.3,0.0,2.92,0.0,68.0,45.32,55.76,0,0,0,0,0,0,2022,10,0,Autumn,0.0,0.5,0.2,0.5,195.6,0,0,17.7094,0
2022-10-11,199,0,8.543478260869565,1359,0.0,0.0,19.7,7.7,13.4,15.0,0.0,2.64,0.0,67.46,45.86,56.120000000000005,0,0,0,0,0,0,2022,10,1,Autumn,0.0,0.0,0.5,0.0,8.4,0,0,17.4787,0
2022-10-12,211,0,8.778260869565218,1450,0.0,0.0,19.3,9.2,14.3,25.5,0.0,2.72,0.0,66.74000000000001,48.56,57.74,0,0,0,0,0,0,2022,10,2,Autumn,0.0,0.0,0.0,0.0,0.7,0,0,17.4252,0
2022-10-13,213,0,8.556521739130435,1424,0.0,5.6,21.0,13.2,17.4,28.2,9.0,1.24,0.2204724409448819,69.8,55.76,63.32,0,0,0,0,0,0,2022,10,3,Autumn,0.0,0.0,0.0,5.6,6.3,0,0,20.0492,0
2022-10-14,208,0,8.430434782608696,1408,0.0,8.5,19.4,10.6,14.1,24.1,3.0,2.26,0.3346456692913386,66.92,51.08,57.38,0,0,0,0,0,0,2022,10,4,Autumn,5.6,0.0,0.0,14.1,14.6,0,0,17.848599999999998,0
2022-10-15,205,0,8.317391304347826,1403,0.0,0.0,19.1,7.8,13.6,25.3,0.0,2.76,0.0,66.38,46.04,56.48,0,0,0,0,0,0,2022,10,5,Autumn,8.5,5.6,0.0,14.1,14.1,0,0,16.9018,0
2022-10-16,204,0,8.58695652173913,1389,0.0,0.0,17.8,10.1,13.1,13.7,0.0,2.04,0.0,64.04,50.18,55.58,0,0,0,0,0,0,2022,10,6,Autumn,0.0,8.5,5.6,8.5,14.1,0,0,16.1331,0
2022-10-17,208,0,8.517391304347827,1413,0.0,4.1,19.0,10.8,14.8,18.0,11.0,1.75,0.1614173228346456,66.2,51.44,58.64,0,0,0,0,0,0,2022,10,0,Autumn,0.0,0.0,8.5,4.1,18.2,0,0,17.4948,0
2022-10-18,205,0,8.352173913043478,1381,0.0,0.7,13.8,7.4,10.8,17.9,4.0,2.61,0.0275590551181102,56.84,45.32,51.44,0,0,0,0,0,0,2022,10,1,Autumn,4.1,0.0,0.0,4.8,18.9,0,0,11.509400000000001,0
2022-10-19,211,0,8.18695652173913,1417,0.0,0.0,12.4,4.4,8.4,27.0,0.0,2.3,0.0,54.32,39.92,47.120000000000005,0,0,0,0,0,0,2022,10,2,Autumn,0.7,4.1,0.0,4.8,18.9,0,0,9.4164,0
2022-10-20,204,0,8.04782608695652,1367,0.0,0.0,14.4,5.4,9.7,26.4,0.0,2.74,0.0,57.92,41.72,49.46,0,0,0,0,0,0,2022,10,3,Autumn,0.0,0.7,4.1,0.7,13.299999999999999,0,0,11.647400000000001,0
2022-10-21,209,0,8.534782608695652,1424,0.0,0.0,16.0,6.0,10.7,11.5,0.0,2.33,0.0,60.8,42.8,51.26,0,0,0,0,0,0,2022,10,4,Autumn,0.0,0.0,0.7,0.0,4.8,0,0,13.386,0
2022-10-22,199,0,8.369565217391305,1360,0.0,0.0,17.8,6.2,11.7,11.7,0.0,2.21,0.0,64.04,43.16,53.06,0,0,0,0,0,0,2022,10,5,Autumn,0.0,0.0,0.0,0.0,4.8,0,0,15.232199999999999,0
2022-10-23,211,0,8.31304347826087,1406,0.0,17.6,15.5,9.9,12.9,20.8,11.0,1.01,0.6929133858267718,59.9,49.82,55.22,0,0,0,0,0,0,2022,10,6,Autumn,0.0,0.0,0.0,17.6,22.400000000000002,0,0,13.7869,0
2022-10-24,203,0,8.591304347826087,1374,0.0,12.1,16.5,12.1,14.2,20.8,18.0,0.62,0.4763779527559055,61.7,53.78,57.56,0,0,0,0,0,0,2022,10,0,Autumn,17.6,0.0,0.0,29.700000000000003,30.400000000000006,0,0,15.295099999999998,0
2022-10-25,208,0,8.682608695652174,1426,0.0,2.6,20.8,14.9,17.7,12.9,8.0,0.97,0.1023622047244094,69.44,58.82,63.86,0,0,0,0,0,0,2022,10,1,Autumn,12.1,17.6,0.0,32.300000000000004,32.300000000000004,0,0,20.2419,0
2022-10-26,197,0,8.7,1336,0.0,0.4,21.2,15.8,18.3,16.2,3.0,1.3,0.0157480314960629,70.16,60.440000000000005,64.94,0,0,0,0,0,0,2022,10,2,Autumn,2.6,12.1,17.6,15.1,32.7,0,0,20.8498,0
2022-10-27,208,0,8.52608695652174,1407,0.0,0.0,17.5,10.4,14.4,25.6,0.0,2.82,0.0,63.5,50.72,57.92,0,0,0,0,0,0,2022,10,3,Autumn,0.4,2.6,12.1,3.0,32.7,0,0,15.9024,0
2022-10-28,200,0,8.469565217391304,1364,0.0,0.0,13.1,6.8,9.6,20.0,0.0,2.25,0.0,55.58,44.24,49.28,0,0,0,0,0,0,2022,10,4,Autumn,0.0,0.4,2.6,0.4,32.7,0,0,10.6708,0
2022-10-29,203,0,8.47391304347826,1373,0.0,0.0,14.4,5.2,9.3,11.5,0.0,1.87,0.0,57.92,41.36,48.74,0,0,0,0,0,0,2022,10,5,Autumn,0.0,0.0,0.4,0.0,32.7,0,0,11.6012,0
2022-10-30,201,0,8.134782608695652,1374,0.0,0.0,16.2,4.4,9.7,11.2,0.0,1.92,0.0,61.16,39.92,49.46,0,0,0,0,0,0,2022,10,6,Autumn,0.0,0.0,0.0,0.0,15.1,0,0,13.2164,0
2022-10-31,206,0,8.565217391304348,1392,0.0,6.6,17.4,10.3,13.5,13.3,4.0,1.23,0.2598425196850393,63.32,50.54,56.3,0,0,0,0,0,0,2022,10,0,Autumn,0.0,0.0,0.0,6.6,9.6,0,0,15.7793,0
2022-11-01,211,0,8.395652173913044,1300,0.0,7.5,19.8,13.1,15.7,15.6,9.0,1.14,0.2952755905511811,67.64,55.58,60.26,0,0,0,0,0,0,2022,11,1,Autumn,6.6,0.0,0.0,14.1,14.5,0,0,18.8261,0
2022-11-02,211,0,8.956521739130435,1314,0.0,0.0,20.1,10.6,14.9,16.3,0.0,2.06,0.0,68.18,51.08,58.82,0,0,0,0,0,0,2022,11,2,Autumn,7.5,6.6,0.0,14.1,14.1,0,0,18.5486,0
2022-11-03,211,0,8.160869565217391,1319,0.0,0.0,17.9,8.6,12.4,11.8,0.0,1.84,0.0,64.22,47.48,54.32,0,0,0,0,0,0,2022,11,3,Autumn,0.0,7.5,6.6,7.5,14.1,0,0,15.886599999999998,0
2022-11-04,208,0,9.008695652173913,1298,0.0,0.0,19.8,8.1,13.9,13.3,0.0,1.63,0.0,67.64,46.58,57.02,0,0,0,0,0,0,2022,11,4,Autumn,0.0,0.0,7.5,0.0,14.1,0,0,17.6711,0
2022-11-05,207,0,8.165217391304349,1300,0.0,0.0,23.0,15.0,18.3,27.3,0.0,2.03,0.0,73.4,59.0,64.94,0,0,0,0,0,0,2022,11,5,Autumn,0.0,0.0,0.0,0.0,14.1,0,0,22.465,0
2022-11-06,214,0,8.465217391304348,1338,0.0,2.8,23.8,17.8,20.1,22.3,2.0,1.84,0.1102362204724409,74.84,64.04,68.18,0,0,0,0,0,0,2022,11,6,Autumn,0.0,0.0,0.0,2.8,16.9,0,0,23.9118,0
2022-11-07,209,0,8.230434782608697,1300,0.0,0.8,24.0,14.6,19.7,25.7,3.0,3.3,0.0314960629921259,75.2,58.28,67.46,0,0,0,0,0,0,2022,11,0,Autumn,2.8,0.0,0.0,3.5999999999999996,11.1,0,0,23.3726,0
2022-11-08,210,0,8.630434782608695,1317,0.0,0.0,13.5,7.9,10.6,23.5,0.0,3.05,0.0,56.3,46.22,51.08,0,0,0,0,0,0,2022,11,1,Autumn,0.8,2.8,0.0,3.5999999999999996,3.5999999999999996,0,0,11.3249,0
2022-11-09,211,0,8.343478260869565,1322,0.0,0.0,10.6,4.4,7.4,19.5,0.0,1.88,0.0,51.08,39.92,45.32,0,0,0,0,0,0,2022,11,2,Autumn,0.0,0.8,2.8,0.8,3.5999999999999996,0,0,7.616399999999999,0
2022-11-10,204,0,8.221739130434782,1262,0.0,0.0,17.4,6.8,11.3,13.2,0.0,1.58,0.0,63.32,44.24,52.34,0,0,0,0,0,0,2022,11,3,Autumn,0.0,0.0,0.8,0.0,3.5999999999999996,0,0,14.970799999999997,0
2022-11-11,212,0,8.430434782608696,1335,0.0,25.3,18.9,11.8,16.0,33.5,14.0,0.45,0.9960629921259844,66.02,53.24,60.8,0,0,0,0,0,0,2022,11,4,Autumn,0.0,0.0,0.0,25.3,28.9,0,0,17.625799999999998,0
2022-11-12,207,0,8.773913043478261,1293,0.0,1.8,20.7,14.4,18.7,33.1,6.0,2.05,0.0708661417322834,69.25999999999999,57.92,65.66,0,0,0,0,0,0,2022,11,5,Autumn,25.3,0.0,0.0,27.1,30.700000000000003,0,0,20.0264,0
2022-11-13,203,0,9.069565217391304,1267,0.0,2.9,14.1,6.1,10.6,27.2,6.0,1.69,0.1141732283464567,57.38,42.98,51.08,0,0,0,0,0,0,2022,11,6,Autumn,1.8,25.3,0.0,30.0,30.8,0,0,11.5091,0
2022-11-14,198,0,8.434782608695652,1255,0.0,0.0,7.7,2.4,5.0,19.3,0.0,1.9,0.0,45.86,36.32,41.0,0,0,0,0,0,0,2022,11,0,Autumn,2.9,1.8,25.3,4.7,30.0,0,0,4.2544,0
2022-11-15,218,0,8.678260869565218,1344,0.0,6.0,7.8,1.5,4.4,23.5,7.0,0.98,0.2362204724409449,46.04,34.7,39.92,0,0,0,0,0,0,2022,11,1,Autumn,0.0,2.9,1.8,8.9,36.0,0,0,4.1465,0
2022-11-16,207,0,8.873913043478261,1296,0.0,12.5,11.3,4.2,7.5,28.0,10.0,1.39,0.4921259842519685,52.34,39.56,45.5,0,0,0,0,0,0,2022,11,2,Autumn,6.0,0.0,2.9,18.5,48.5,0,0,8.2702,0
